Numero,Nimi,Valmistaja,Pullokoko,Hinta,Litrahinta,Uutuus,Hinnastojärjestyskoodi,Tyyppi,Alatyyppi,Erityisryhmä,Oluttyyppi,Valmistusmaa,Alue,Vuosikerta,Etikettimerkintöjä,Huomautus,Rypäleet,Luonnehdinta,Pakkaustyyppi,Suljentatyyppi,Alkoholi-%,"Hapot g/l","Sokeri g/l",Kantavierrep-%,"Väri EBC","Katkerot EBU","Energia kcal/100 ml",Valikoima,EAN
933702,"Mucho Mas Tinto hanapakkaus","Felix Solis","3 l",34.99,11.66,uutuus,110,punaviinit,"Mehevä & Hilloinen",,,Espanja,Muut,,,,"Tempranillo, Syrah, Grenache Noir, ","Kirsikanpunainen, täyteläinen, keskitanniininen, karhunvatukkainen, luumuinen, vaniljainen",hanapakkaus,hana,13.5,4.9,18,,,,80.0,tilausvalikoima,8410702052269
901498,"Panic Button hanapakkaus","Bodegas Antonio Candela","3 l",33.97,11.32,,110,punaviinit,"Mehevä & Hilloinen",,,Espanja,Muut,,,,"Monastrell, Merlot, ","Kirsikanpunainen, täyteläinen, keskitanniininen, mausteinen, marjainen, tumman kirsikkainen",hanapakkaus,hana,14.0,4.6,6,,,,80.0,tilausvalikoima,8437002524517
937586,"Pata Negra Tempranillo Barrel Aged 2021 hanapakkaus","Grupo de Bodegas Vinartis","3 l",33.99,11.33,,110,punaviinit,"Mehevä & Hilloinen",,,Espanja,Muut,2021,,,"Tempranillo, ","Helakanpunainen, keskitäyteläinen, keskitanniininen, mausteinen, kirsikkainen, mustikkainen",hanapakkaus,hana,13.0,5.3,8,,,,80.0,tilausvalikoima,8410415585023
941996,"Scarlett Dark 2023 hanapakkaus",Bardinet,"3 l",34.70,11.57,uutuus,110,punaviinit,"Pehmeä & Hedelmäinen","Vegaaneille soveltuva tuote",,Espanja,Muut,2023,,"Vegaaneille soveltuva tuote","Shiraz, Cabernet Sauvignon, Merlot, ","Tummanpunainen, täyteläinen, keskitanniininen, kirsikkainen, marjainen, suklainen",hanapakkaus,hana,14.0,5.3,15,,,,80.0,tilausvalikoima,3012993085893
916876,"Piedemonte Red Navarra 2022 hanapakkaus",Piedemonte,"3 l",34.99,11.66,uutuus,110,punaviinit,"Mehevä & Hilloinen",,,Espanja,Navarra,2022,"DO Navarra",,"Merlot, Cabernet Sauvignon, Tempranillo, ","Runsaanpunainen, täyteläinen, keskitanniininen, tumman kirsikkainen, viikunainen, mausteinen",hanapakkaus,hana,13.5,6.1,4,,,,80.0,tilausvalikoima,8426076052255
945861,"Campo Viejo Winemakers' Blend 2020 hanapakkaus","Campo Viejo","3 l",34.70,11.57,,110,punaviinit,"Mehevä & Hilloinen",,,Espanja,,2020,,,"Bobal, Garnacha, Tempranillo, ","Purppuranpunainen, keskitäyteläinen, keskitanniininen, luumuinen, kirsikkainen, mustikkainen",hanapakkaus,hana,13.5,5.0,4,,,,80.0,tilausvalikoima,8410302985653
946905,"Essence Organic Rosé 2021 hanapakkaus","Winepartners Nordic","3 l",29.99,10.0,,H10,hanapakkaukset,,,,Espanja,,2021,,"Vegaaneille soveltuva tuote. Myydään lahjapakkauksessa","Merlot, Petit Verdot, Tempranillo, ","Vaaleanpunainen, kuiva, keskihapokas, hedelmäinen, mansikkainen, metsämansikkainen",hanapakkaus,hana,12.0,5.5,7,,,,70.0,tilausvalikoima,8412276164942
402128,"Frontera Tempranillo 2022 viinipussi","Concha y Toro","1.5 l",16.99,11.33,,110,punaviinit,"Mehevä & Hilloinen",,,Espanja,,2022,,,"Tempranillo, ","Runsaanpunainen, täyteläinen, keskitanniininen, herukkainen, tumman kirsikkainen, karhunvatukkainen, kevyen mokkainen, mausteinen",viinipussi,hana,13.5,4.8,4,,,,80.0,vakiovalikoima,7804320902579
541738,"Rajaton Harmonia 2021 hanapakkaus",Hedon,"3 l",30.99,10.33,,130,valkoviinit,"Pirteä & Hedelmäinen",,,Etelä-Afrikka,"Breede River Valley",2021,"WO Robertson",,"Chenin Blanc, Sauvignon Blanc, ","Vaaleankeltainen, kuiva, hapokas, sitruksinen, trooppisen hedelmäinen, herukanlehtinen, yrttinen, raikas",hanapakkaus,hana,13.0,5.3,4,,,,80.0,vakiovalikoima,6429810562036
918435,"Rentunruusu Organic Rosé 2022 viinipussi",Hedon,"1.5 l",14.99,9.99,,H10,hanapakkaukset,,,,Etelä-Afrikka,"Cape South Coast",2022,"WO Cape Coast","Vegaaneille soveltuva tuote","Chenin Blanc, Pinotage, ","Hennon vaaleanpunainen, kuiva, keskihapokas, punaherukkainen, mansikkainen, sitruksinen",viinipussi,hana,12.5,5.7,4,,,,70.0,tilausvalikoima,6429810562203
952866,"Crazy Cat Shiraz hanapakkaus",Vinimundi,"3 l",34.99,11.66,,110,punaviinit,"Mehevä & Hilloinen","Vegaaneille soveltuva tuote",,Etelä-Afrikka,"Coastal Region",,,"Vegaaneille soveltuva tuote","Shiraz, ","Runsaanpunainen, täyteläinen, keskitanniininen, boysenmarjainen, kirsikkahilloinen, hennon tallinen, kevyen mausteinen",hanapakkaus,hana,12.5,5.6,6,,,,70.0,vakiovalikoima,7350005881603
939813,"Drostdy Hof Chenin Blanc hanapakkaus",Distell,"3 l",31.49,10.5,,130,valkoviinit,"Pirteä & Hedelmäinen",,,Etelä-Afrikka,"Coastal Region",,"WO Western Cape",,"Chenin Blanc, ","Vaaleanviherkeltainen, kuiva, keskihapokas, persikkainen, trooppisen hedelmäinen, sitruksinen",hanapakkaus,hana,12.0,6.5,6,,,,70.0,tilausvalikoima,6001108059079
542148,"KWV Chenin Blanc 2023 hanapakkaus",KWV,"1.5 l",21.98,14.65,,130,valkoviinit,"Pirteä & Hedelmäinen",,,Etelä-Afrikka,"Coastal Region",2023,"WO Western Cape",,"Chenin Blanc, ","Vaaleanviherkeltainen, kuiva, hapokas, keltaluumuinen, sitruksinen, viheromenainen, päärynäinen, aprikoosinen, kevyen mausteinen",hanapakkaus,hana,13.0,5.9,2,,,,70.0,vakiovalikoima,6002323026075
447328,"Kuronen Red 2021 hanapakkaus",Hedon,"3 l",31.36,10.45,,110,punaviinit,"Mehevä & Hilloinen","Vegaaneille soveltuva tuote",,Etelä-Afrikka,"Coastal Region",2021,"WO Coastal Region","Vegaaneille soveltuva tuote","Pinotage, Syrah, ","Tummanpunainen, täyteläinen, keskitanniininen, karhunvatukkahilloinen, mustaherukkainen, tumman kirsikkainen, suklainen",hanapakkaus,hana,14.0,5.3,8,,,,80.0,vakiovalikoima,6429810562029
942561,"Welmoed Shiraz Pinotage 2022 hanapakkaus","Stellenbosch Vineyards","1.5 l",22.99,15.33,,110,punaviinit,"Mehevä & Hilloinen","kestävän kehityksen sertifiointi",,Etelä-Afrikka,"Coastal Region",2022,"WO Stellenbosch",,"Pinotage, Shiraz, ","Tummanpunainen, täyteläinen, keskitanniininen, mausteinen, herukkainen, tamminen",hanapakkaus,hana,13.5,5.2,4,,,,80.0,tilausvalikoima,6004786105250
954886,"Big Mouth Luscious White hanapakkaus","Overhex Wines International","3 l",28.98,9.66,,130,valkoviinit,"Pirteä & Hedelmäinen","kestävän kehityksen sertifiointi",,Etelä-Afrikka,Muut,,"WO Western Cape",,"Chenin Blanc, ","Vaaleankeltainen, puolikuiva, hapokas, päärynäinen, keltaomenainen, hunajameloninen",hanapakkaus,hana,11.0,4.5,12,,,,70.0,tilausvalikoima,6009710580806
902395,"Big Mouth Sassy Red hanapakkaus","Overhex Wines International","3 l",29.98,9.99,,110,punaviinit,"Mehevä & Hilloinen","kestävän kehityksen sertifiointi",,Etelä-Afrikka,Muut,,"WO Western Cape",,"Pinotage, Syrah, ","Runsaanpunainen, keskitäyteläinen, keskitanniininen, karhunvatukkainen, boysenmarjainen, mausteinen",hanapakkaus,hana,13.0,4.9,9,,,,80.0,tilausvalikoima,6009710580844
570698,"Chill Out Chenin Blanc South Africa 2024 viinipussi",Altia,"1.5 l",19.49,12.99,,130,valkoviinit,"Pirteä & Hedelmäinen","Vegaaneille soveltuva tuote",,Etelä-Afrikka,Muut,2024,"Western Cape","Vegaaneille soveltuva tuote","Chenin Blanc, ","Vaaleankeltainen, kuiva, keskihapokas, persikkainen, kevyen viheromenainen, päärynäinen, hennon vaniljainen",viinipussi,hana,12.5,5.3,3,,,,70.0,vakiovalikoima,5710778001851
916781,"Crazy Cat Chenin Blanc 2024 hanapakkaus",Vinimundi,"3 l",30.99,10.33,,130,valkoviinit,"Pirteä & Hedelmäinen","Vegaaneille soveltuva tuote",,Etelä-Afrikka,Muut,2024,"South Africa","Vegaaneille soveltuva tuote","Chenin Blanc, ","Vaaleankeltainen, kuiva, hapokas, sitruksinen, viherpäärynäinen, kevyen mandariininen, hennon mineraalinen",hanapakkaus,hana,12.5,5.7,5,,,,70.0,vakiovalikoima,7350005881269
480948,"Escapades Grande Reserve Shiraz Cabernet Sauvignon Pinotage 2023 hanapakkaus",Oenoforos,"3 l",36.33,12.11,,110,punaviinit,Punaviinit,,,Etelä-Afrikka,Muut,2023,"WO Western Cape",,"Cabernet Sauvignon, Pinotage, Shiraz, ","Tummanpunainen, täyteläinen, tanniininen, tumman kirsikkainen, karhunvatukkainen, herukkainen, kevyen mokkainen, mausteinen, hennon vaniljainen",hanapakkaus,hana,14.0,5.4,4,,,,80.0,vakiovalikoima,7340048610230
921582,"Hope Grand Reserve 2022 hanapakkaus","Du Toitskloof","3 l",36.99,12.33,,110,punaviinit,"Mehevä & Hilloinen","Vegaaneille soveltuva tuote",,Etelä-Afrikka,Muut,2022,"Western Cape","Vegaaneille soveltuva tuote","Cabernet Sauvignon, Merlot, Shiraz, ","Runsaanpunainen, täyteläinen, tanniininen, karhunvatukkainen, mustaherukkainen, kirsikkainen, mausteinen, hennon tamminen",hanapakkaus,hana,14.0,5.4,2,,,,80.0,vakiovalikoima,7340183300058
479268,"Inception Deep Layered Red 2020 hanapakkaus",Distell,"3 l",34.49,11.5,,110,punaviinit,"Pehmeä & Hedelmäinen",,,Etelä-Afrikka,Muut,2020,"WO Western Cape",,"Mourvèdre, Petit Verdot, Shiraz, ","Runsaanpunainen, keskitäyteläinen, vähätanniininen, puolimakea, kirsikkahilloinen, mustikkainen, vaniljainen, kevyen tervainen",hanapakkaus,hana,13.5,5.7,15,,,,80.0,vakiovalikoima,6001108106285
506408,"Paras Viini Ikinä 2023 hanapakkaus",Hedon,"3 l",38.13,12.71,,130,valkoviinit,Valkoviinit,"Vegaaneille soveltuva tuote",,Etelä-Afrikka,Muut,2023,,"Vegaaneille soveltuva tuote","Chardonnay, Viognier, ","Vaaleankeltainen, puolimakea, keskihapokas, kypsän persikkainen, päärynäinen, keltaluumuinen, kevyen kukkainen, hennon mausteinen",hanapakkaus,hana,13.5,5.4,19,,,,80.0,vakiovalikoima,6004786105922
577428,"Pearly Bay Dry White hanapakkaus",KWV,"3 l",31.29,10.43,,130,valkoviinit,"Pirteä & Hedelmäinen","kestävän kehityksen sertifiointi",,Etelä-Afrikka,Muut,,"WO Western Cape",,"Chenin Blanc, Colombard, ","Vaaleanviherkeltainen, kuiva, hapokas, aprikoosinen, sitruksinen, viheromenainen, mineraalinen, mausteinen",hanapakkaus,hana,12.0,6.1,2,,,,70.0,vakiovalikoima,6002323000464
008166,"Stony Cape Chenin Blanc hanapakkaus","New World Wine Import","3 l",32.39,10.8,,130,valkoviinit,"Pirteä & Hedelmäinen",,,Etelä-Afrikka,Muut,,,,"Chenin Blanc, ","Vaalea, kuiva, keskihapokas, keltaomenainen, sitruksinen, hunajameloninen, hennon mausteinen",hanapakkaus,hana,12.0,5.1,,,,,70.0,vakiovalikoima,4006542003406
944563,"Twiga Hill Red 2023 viinipussi",LGCF,"1.5 l",19.99,13.33,,110,punaviinit,"Mehevä & Hilloinen",,,Etelä-Afrikka,Muut,2023,"WO Western Cape",,"Cinsault, Mourvèdre, Shiraz, ","Purppuranpunainen, keskitäyteläinen, keskitanniininen, kirsikkainen, mustaherukkainen, karhunvatukkainen, kevyen savuinen",viinipussi,hana,14.5,5.1,2,,,,80.0,vakiovalikoima,3552657022364
580158,"Two Oceans Fresh & Fruity White 2023 hanapakkaus",Bergkelder,"3 l",32.98,10.99,,130,valkoviinit,"Pirteä & Hedelmäinen","kestävän kehityksen sertifiointi",,Etelä-Afrikka,Muut,2023,"WO Western Cape",,"Chenin Blanc, Colombard, ","Vaaleankeltainen, kuiva, hapokas, klementiininen, viheromenainen, kevyen passionhedelmäinen, yrttinen, hennon kukkainen",hanapakkaus,hana,12.0,6.5,8,,,,70.0,vakiovalikoima,6001108020048
591068,"Two Oceans Pinot Grigio 2022 viinipussi",Distell,"1.5 l",19.99,13.33,,130,valkoviinit,"Pirteä & Hedelmäinen",,,Etelä-Afrikka,Muut,2022,"WO Western Cape",,"Pinot Grigio, ","Vaaleanviherkeltainen, kuiva, hapokas, keltaomenainen, greippinen, sitruksinen, yrttinen",viinipussi,hana,12.5,6.3,3,,,,70.0,vakiovalikoima,6001108076885
558948,"Two Oceans Sauvignon Blanc 2022 hanapakkaus",Bergkelder,"3 l",35.98,11.99,,130,valkoviinit,"Pirteä & Hedelmäinen","kestävän kehityksen sertifiointi",,Etelä-Afrikka,Muut,2022,"Western Cape",,"Sauvignon Blanc, ","Vaalea, kuiva, hapokas, kypsän greippinen, keltaluumuinen, kevyen persikkainen, viheromenainen, hennon yrttinen",hanapakkaus,hana,12.0,6.4,4,,,,70.0,vakiovalikoima,6001108002433
479578,"Ihanan kamalan elämän hurmio ja turmio 2020 hanapakkaus",Hedon,"3 l",29.99,10.0,,110,punaviinit,Punaviinit,,,Etelä-Afrikka,,2020,,,"Pinotage, ","Tummanpunainen, täyteläinen, tanniininen, tumman kirsikkainen, luumuinen, herukkainen, mokkainen, mausteinen, runsaan tamminen",hanapakkaus,hana,14.0,5.2,6,,,,80.0,vakiovalikoima,6429830067917
